username,anime_id,rating
Yo_Joselo,17074,8
Madrawt,17074,-1
king_zey1,17074,10
lsdniuukk,17074,9
Haremking1010,17074,10
BlueGenesis,17074,-1
Headlesscupid82,17074,9
Alrenxd,17074,-1
Ahuman44,17074,10
Creuso,17074,8
ToastyStrudelz,17074,-1
wammu_036,17074,-1
SetsuTheNEET,17074,-1
dopaminy,17074,-1
DavidSilva009,17074,-1
Nagnol,17074,-1
KenKanekii08,17074,-1
anjingsenang,17074,-1
ant2024,17074,-1
emUBC,17074,-1
passer_by,17074,8
jarvjon,17074,-1
Kelwantpeaceful1,17074,-1
Rcain,17074,7
oneplusoneequal2,17074,-1
Omar_Sehrawy,17074,-1
ishaan837er6,17074,-1
shobae,17074,-1
rezawuna,17074,-1
iNatie,17074,-1
yorchagram,17074,-1
uglynproud,17074,-1
JoanLima,17074,-1
mlx31,17074,10
Tashab,17074,-1
V15PLL,17074,9
Murr529,17074,-1
Muhnogue,17074,9
Widmowa,17074,-1
taFFF,17074,-1
Watenk,17074,-1
ZouTembo,17074,8
EveryFailedJr,17074,-1
Rubradark,17074,8
thecollector2012,17074,-1
Powish,17074,-1
pestario,17074,-1
BetaCrasher,17074,-1
sleepyntired,17074,9
Ohanabatake,17074,8
murigoncalves,17074,-1
Kiyogen24,17074,-1
roskomat,17074,-1
Hand-Kun,17074,-1
DemonicGiant,17074,9
Bollokid,17074,-1
roymandev,17074,-1
Cameron_131,17074,-1
mohamedhegab28,17074,-1
YEHBOIIIIIIIII,17074,10
shaka-zulu,17074,-1
Mizaer,17074,9
NGNLs2When,17074,9
cheetoman28,17074,-1
AkingApe,17074,-1
Mediquack4327,17074,-1
fishgazer,17074,10
n00bplayer22,17074,-1
MrSoupz,17074,-1
CutieZia,17074,10
Rayps,17074,-1
SleepyOwI,17074,9
Aiko108,17074,-1
Aestetius,17074,10
Burilli_Douma,17074,10
SoullessSenpai7,17074,10
akkoizumi,17074,10
Kilemgiliam,17074,-1
loverofanime0001,17074,-1
Reentsait,17074,-1
ToaruVoid,17074,9
Deltacharlie52,17074,9
samzullo05,17074,8
aykusuichii,17074,-1
Ali_1436,17074,9
Bredalow,17074,-1
NicoBreack,17074,10
Agoty,17074,-1
Herbort11,17074,7
Sxrint,17074,-1
thedorkamongus,17074,-1
Shadowx96,17074,9
Sebastian4268,17074,-1
The_Bobix,17074,8
aggadakram,17074,7
Hellsing69,17074,-1
real_mrrobot,17074,-1
mecharadame,17074,-1
xDuni,17074,-1
sox_slav_cat,17074,-1
Vysmund,17074,9
DANOoooooooo,17074,-1
IzumiFN,17074,7
AdriTm,17074,9
HyperNova06,17074,-1
Neftali_xd,17074,-1
Ryoshii_,17074,9
ATARIB,17074,-1
ZEphRyS19,17074,-1
Koc0,17074,8
Nazickey,17074,-1
CornflakeSnow,17074,8
TapyTapy,17074,-1
Amjane02,17074,-1
Sorvete090,17074,8
LorenzoValdez200,17074,-1
Vantamas,17074,-1
Jackob2115,17074,9
jjcacko,17074,-1
chief_kiev,17074,10
Und33r,17074,-1
YuuhisaKirito,17074,-1
binthebon,17074,9
washington0420,17074,-1
salarsMAL,17074,9
Endo693,17074,-1
Infantylnyy,17074,9
larsf12-6,17074,-1
misosphere,17074,10
idcdavid,17074,9
chiefrooster,17074,10
Sam-93,17074,-1
Octaryos,17074,7
Falchius,17074,-1
The_Real_King,17074,-1
paps07,17074,10
Kaiops,17074,-1
Lynx_07,17074,7
Ar1ej,17074,7
dgomartir,17074,-1
-aaa,17074,-1
Clemendoll,17074,-1
TheRealMecazor,17074,10
b_thena,17074,-1
cptperiwinkle,17074,10
SHIRAKAMBUKI,17074,-1
summersphinx,17074,-1
Nyutorino,17074,-1
Xoru,17074,-1
Autismo89,17074,-1
Beetrice,17074,10
ShiniDani8888,17074,-1
AloneArda,17074,7
BLY4DOTA,17074,-1
Gilgamamesh,17074,10
lxl1111,17074,8
Thmanin,17074,-1
Battles,17074,-1
hasan2005,17074,-1
Tobys3oody,17074,-1
Majde13,17074,-1
jez14,17074,7
ile335,17074,-1
BlayTime1673,17074,-1
Isaac20945,17074,9
Yuna_313,17074,9
NeroBC,17074,-1
Kirec1,17074,-1
Tarados,17074,-1
Rio_15,17074,-1
insanin,17074,-1
meruhen,17074,-1
Hunter1306,17074,9
Rongyun,17074,7
Ampi19,17074,-1
The_Devo,17074,-1
Gnode,17074,-1
adasemos,17074,-1
Shoaibshebi,17074,7
Sylek,17074,-1
Onedux,17074,-1
Free19_,17074,10
roilee1101,17074,-1
NexoKnight14,17074,-1
Crimson_Waif,17074,-1
bluemagnet,17074,-1
KatoWorks,17074,9
BlackTack,17074,-1
Not_Impressed,17074,-1
sereeb2003,17074,-1
Tawoos,17074,10
JacBar,17074,-1
LittleSupraBoy_,17074,7
Yuvirk22,17074,-1
Patefes,17074,-1
kw3130,17074,-1
Azurezefer,17074,9
Kreonte,17074,9
Fenrir115,17074,10
Montxx,17074,8
akaneki-nyan,17074,10
KyleJSV,17074,-1
LucidXP,17074,-1
Zaipha,17074,9
Raitootaku,17074,-1
zenith71,17074,-1
selkon69,17074,-1
NenBender,17074,-1
BasedOnWhatBro,17074,-1
AkuaSenpai,17074,10
Greyjoy-sama,17074,-1
Julias01,17074,-1
manit0,17074,9
ZerefKun,17074,8
TheHarpyEagle,17074,-1
Beako_Dryson,17074,-1
Xesla,17074,8
lauxinyuan,17074,-1
cdmcdmcdm,17074,10
MelloWEEB,17074,-1
jotaonze,17074,-1
priffinal,17074,-1
Origamiman11,17074,-1
Jbakes64,17074,-1
Sterben084,17074,9
o0Hydra0o,17074,9
Rubbermadd,17074,10
pepesilvia69,17074,9
Korou_7,17074,10
Strafable,17074,8
JuanmarC27,17074,7
DerMephisto,17074,-1
FionaEnjoyer,17074,-1
Hikikobased,17074,8
IvanLarionov,17074,10
BrayanS,17074,-1
jaisonbourne,17074,-1
taluongngocmai,17074,-1
EpicLynx,17074,-1
Tomasom2000,17074,8
SamTheLlama,17074,9
PRITHVI_SAI,17074,-1
BSwordsman28,17074,-1
DeadgrounD,17074,-1
bilwor,17074,-1
Yuko_Yukinoshita,17074,-1
RapidBang,17074,10
lil_lemon123,17074,-1
BielHQ,17074,-1
-ShadowZ-,17074,-1
Kuarpex,17074,-1
Rohirim91,17074,10
Batesu-95,17074,9
SamuraiJaq,17074,8
everblue4219,17074,-1
Kazehaya_OG,17074,-1
kakao16,17074,-1
skint_layzor,17074,-1
ca18re58,17074,-1
owoop,17074,10
Bibowiwo,17074,10
Davidryt,17074,9
Mr_Moogul,17074,-1
AlastorTheDemon,17074,-1
aph223,17074,-1
randomnickxdxdxd,17074,-1
Decco,17074,-1
jptheweeb1234596,17074,9
Jeevanandhnr,17074,-1
raygtr,17074,-1
dustintmm,17074,10
Varlonek,17074,-1
Katakuri_br,17074,10
Zenaluv,17074,-1
Lemus333,17074,-1
PedroFelipe23,17074,8
DEFCON_2,17074,8
Shouto1940,17074,-1
Raheem0_0,17074,-1
Highcore,17074,-1
nidofu,17074,-1
Curly_Fries___,17074,-1
Sizir17,17074,-1
SpinK3sS,17074,8
xiaolingu,17074,7
Meep_Kuri,17074,-1
BooBoo_MAL,17074,6
Nertod,17074,8
RestInGrave,17074,9
Jean_Dx,17074,-1
NintaiDKidList,17074,-1
deadpool_,17074,-1
YonatangXdd,17074,-1
Erlath18,17074,9
Farout412676,17074,6
Zoro-Perdido,17074,10
komilll,17074,7
Cxrn_,17074,-1
kyleungxd,17074,-1
AbakedPotato312,17074,-1
FriccinGoat,17074,8
JspadeG,17074,-1
IsolatedJamaisVu,17074,10
LANRRR,17074,-1
FenzerIchi,17074,-1
Amoera,17074,8
OsmnMt,17074,-1
Cakid,17074,-1
wwwwwvvwww,17074,10
Blib111,17074,-1
manotue6ay,17074,9
fatehf,17074,6
bqder,17074,8
dimz5,17074,-1
CoachSweat,17074,-1
MatureBoiSally,17074,7
Nabeshin85,17074,8
Uchiha_Kevin,17074,-1
Antares_Kaslana,17074,-1
fruitmotive,17074,8
Superthon77,17074,-1
Kn1le,17074,10
wildhood,17074,5
Taneis,17074,-1
Misstakemushroom,17074,-1
SuperJwJ,17074,-1
JackJCB,17074,9
SzymonekGibonek,17074,3
misclickedd,17074,-1
Heimdallll,17074,-1
voxxys,17074,10
Eky43,17074,-1
Koko_MyAnimeNWM,17074,9
24houranimedaily,17074,-1
Akaasha,17074,-1
Warlord_moa,17074,-1
Telver,17074,9
asako_,17074,8
ii7o7iij,17074,-1
V4N1R,19,9
JoN-,19,10
DabGod42069,19,8
Affirmed,19,10
Servustedium,19,9
Natsumazing1,19,-1
firassbw,19,-1
MisterPixel831,19,9
Bun00,19,-1
jojapelo,19,-1
ryoko561,19,-1
pelpis,19,-1
talonsix,19,-1
LiniaDeSeptari,19,-1
nxxnz,19,10
KhaledH,19,10
Laxua76,19,-1
liberator123,19,-1
D4rkR34p3r,19,-1
GeraltHyrule5,19,-1
UptownTie,19,-1
ekhart,19,-1
goblok420,19,-1
lcs_tc,19,-1
NanoHeart,19,-1
Sal-Dororo,19,-1
dhyanex,19,-1
1667,19,-1
asgthh6,19,-1
tibi547,19,-1
Disstressing,19,9
PRG19,19,-1
krotomo,19,9
Andrei_583,19,-1
S1LENT_GR,19,9
Der-Blitzz,19,8
SaKaTaGiNtOki_09,19,-1
Dal_41,19,10
tohthlist,19,-1
shivam27k,19,-1
sndnbtr,19,-1
A_random_weirdo,19,-1
Lurssa,19,-1
AKATSUKI7354,19,-1
Nadifo22,19,-1
donguyenmanhtu,19,10
andrewmazon19,19,10
mccormick_3300,19,-1
Subarna07,19,10
bubcrusher,19,-1
Kabuto_holmes,19,-1
Vivalajuicy,19,-1
mokshsha,19,9
mOyb,19,-1
Iman97,19,-1
LimeMuffin,19,9
Lkzahg,19,-1
maliz,19,10
todlkt,19,-1
Fruitpunchwarrio,19,8
IDontLikeAnimeXD,19,9
4my222,19,-1
asian_invasion,19,9
K3ver,19,-1
walorfad,19,-1
CallMeMuffin,19,10
Sakura2425,19,-1
reminexx,19,8
sakaisnow,19,-1
Hima_uchiha7,19,-1
afhrez,19,-1
mars0101,19,8
Castellano,19,-1
TheDonnnn_777,19,-1
mal04,19,8
Andrei_583,19,-1
S1LENT_GR,19,9
Der-Blitzz,19,8
SaKaTaGiNtOki_09,19,-1
Dal_41,19,10
tohthlist,19,-1
shivam27k,19,-1
sndnbtr,19,-1
A_random_weirdo,19,-1
Lurssa,19,-1
AKATSUKI7354,19,-1
Nadifo22,19,-1
donguyenmanhtu,19,10
mccormick_3300,19,-1
Subarna07,19,10
bubcrusher,19,-1
Kabuto_holmes,19,-1
Vivalajuicy,19,-1
mokshsha,19,9
mOyb,19,-1
Iman97,19,-1
LimeMuffin,19,9
Lkzahg,19,-1
maliz,19,10
todlkt,19,-1
Fruitpunchwarrio,19,8
IDontLikeAnimeXD,19,9
4my222,19,-1
asian_invasion,19,9
K3ver,19,-1
walorfad,19,-1
CallMeMuffin,19,10
Sakura2425,19,-1
reminexx,19,8
sakaisnow,19,-1
Hima_uchiha7,19,-1
afhrez,19,-1
mars0101,19,8
Castellano,19,-1
TheDonnnn_777,19,-1
mal04,19,8
samtax,19,-1
Danyspartan,19,-1
KarmaV3,19,-1
LastCoffeee,19,-1
JimmyGrinch,19,-1
Hydranoid96,19,10
zsoofi,19,-1
BenBenfuzzy,19,10
raffytaffy14,19,-1
Euphemiya,19,-1
hoonyy,19,-1
Ojas2756,19,-1
KookieKat,19,-1
qtar0u,19,-1
MusaS,19,10
KIRTOXIII,19,7
Naocchi7,19,-1
Zero_Chwan,19,10
Renzocd_,19,9
Ranm,19,9
HYPER_NOVA,19,-1
PapaValentine,19,9
Ikaaamikaaa,19,-1
go_go_pohia,19,-1
BeBop825,19,9
animewaxter,19,9
Ftioooo,19,-1
Leovid13,19,9
monmonpomme,19,-1
kymark43,19,-1
huntercar,19,-1
SetsuTheNEET,19,-1
noobgamer37,19,-1
shimaa09,19,-1
RodxD,19,-1
Mahesa161107,19,-1
S5KillHunter,19,-1
sauriote,19,-1
joestarling,19,-1
Jerirox,19,-1
SonicEruptor,19,10
KatsuoYamato,19,-1
Neon_Firefly,19,-1
_rudy_98,19,10
luaaa7,19,10
breadhead_,19,-1
Seon_Senpai,19,-1
IliaMSH,19,9
ejayyyyyy,19,-1
ViniLen,19,-1
Loganisnotafurry,19,-1
noahwmills,19,-1
p01aris,19,-1
luleciric,19,-1
Jess_hell,19,-1
SonicNuke24,19,10
Aes_thetic,19,8
TheJLee_12,19,-1
Nagito03,19,10
C10H12N2O,19,-1
Kazoo009,19,-1
Ptrysalsa,19,6
lemynns,19,-1
Yuki_1812,19,-1
Yasuto06,19,-1
ShadowMeep,19,-1
Nico_Robin0P,19,-1
WifiesWasTaken,19,9
Gobsle,19,9
virtualz,19,-1
Renene12,19,-1
paleseptember,19,9
N3san,19,-1
SouthernMetro33,19,-1
sdas_2004,19,10
ajflo77,19,9
sara_d,19,10
0rcuss,19,-1
YakultSenpai,19,-1
inamegane,19,-1
Olisarrows,19,-1
mgm1123,19,-1
anigay669,19,8
sirpaulie,19,9
cheese1342,19,-1
JDP100,19,-1
viciouzx,19,-1
infxrno,19,-1
Lord_Jedi_,19,1
PeacefulSoul,19,-1
SecondAnswers,19,-1
elSAM95,19,-1
Sugoi1,19,-1
AoiKitsune_,19,-1
lukanicoletta,19,-1
Adrianko_56,19,-1
Killshotee,19,-1
Lage,19,-1
sJ1NC,19,7
lukmatias,19,-1
arsplanb,19,-1
ay70_,19,10
SakuraParadise,19,-1
zaryaaaa,19,10
Lanchi,19,-1
moomoo4uto,19,-1
rksc,19,-1
soraf,19,-1
kagurax,19,-1
isarb,19,-1
fannuxx,19,-1
Aniikii,19,-1
Frogster98,19,10
RicchJaden,19,-1
Dejavu9797,19,8
TyrionL365,19,-1
fullmetalsummer,19,9
esuh111,19,-1
707godofjustice,19,-1
Ipreis2000,19,-1
spice958,19,-1
Aqib_23,19,10
mulacrelkcah,19,10
Promaster54321,19,-1
0tacco,19,9
TheEvilSaint,19,-1
Ultimax_,19,-1
kaes_,19,-1
Derstoronius,19,10
